ID,question,facts,results,precision,recall,F-score,,,
12916,['Georg Meissner was doctoral supervisor of which scientist ?'],"['http://dbpedia.org/property/doctoralAdvisor,http://dbpedia.org/ontology/Scientist,']",[],,,,,,
,,,,,,,,,
12918,['Name the rivers in the hudson highlands state parts?'],"['http://dbpedia.org/property/river,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
12923,['Whose children are married to Fredric Joliot-Curie?'],"['http://dbpedia.org/property/spouse,http://dbpedia.org/property/children,']",[],,,,,,
12924,['What is the base currency of the Benelux and is also used as money in Kerguelen Islands?'],"['http://dbpedia.org/property/currency,http://dbpedia.org/ontology/currency,']",[' [        "http://dbpedia.org/ontology/currency"    ]'],['1.0'],['1.0'],,,,
12925,['Which appointer of the Joseph Clay (Georgia) is also the  President of the William Carmichael (diplomat) ?'],"['http://dbpedia.org/ontology/appointer,http://dbpedia.org/property/president,']",[' [        "http://dbpedia.org/ontology/president"    ]'],['0.5'],['1.0'],,,,
12926,['What is the mascot of Celal Bayar University ?'],"['http://dbpedia.org/property/mascot,']",[],,,,,,
,,,,,,,,,
12928,['What is the location country of the bank whose successor is Mauritius Bank ?'],"['http://dbpedia.org/ontology/successor,http://dbpedia.org/property/locationCountry,http://dbpedia.org/ontology/Bank,']",[' [        "http://dbpedia.org/ontology/successor"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12930,['List the bacterias whose division is Firmicutes and domain is bacteria?'],"['http://dbpedia.org/ontology/division,http://dbpedia.org/property/domain,http://dbpedia.org/ontology/Bacteria,']","[' [        ""http://dbpedia.org/ontology/division"",         ""http://dbpedia.org/ontology/domain""    ]']",['0.666666666667'],['1.0'],,,,
12931,['Name the basketball player who played for Phoenix Suns and Los Angeles Clippers was his draft team?'],"['http://dbpedia.org/ontology/team,http://dbpedia.org/property/draftTeam,http://dbpedia.org/ontology/BasketballPlayer,']",[' [        "http://dbpedia.org/ontology/team"    ]'],['1.0'],['1.0'],,,,
12932,['What is the birth place of the successor of Ella T. Grasso ?'],"['http://dbpedia.org/property/successor,http://dbpedia.org/property/birthPlace,']",[],,,,,,
12933,['What is the television show whose executive producer is Steven Peterman?'],"['http://dbpedia.org/property/executiveProducer,http://dbpedia.org/ontology/TelevisionShow,']",[],,,,,,
,,,,,,,,,
12935,['Who is married to Gerard Piqu?'],"['http://dbpedia.org/property/partner,']",[],,,,,,
,,,,,,,,,
12937,['Name the TV shows with network as NBC and company as Paramount Television ?'],"['http://dbpedia.org/ontology/network,http://dbpedia.org/property/company,http://dbpedia.org/ontology/TelevisionShow,']","[' [        ""http://dbpedia.org/property/network"",         ""http://dbpedia.org/ontology/network""    ]']",['0.5'],['0.5'],,,,
12938,['Who has composed songs produced by Terry Melcher?'],"['http://dbpedia.org/property/producer,http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/Song,']",[],,,,,,
12939,["List down the cinematographers of Mickey's Mellerdrammer?"],"['http://dbpedia.org/property/cinematography,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12942,['Where was the deadbody discovered of one of the alumni of General Educational Development?'],"['http://dbpedia.org/property/education,http://dbpedia.org/property/bodyDiscovered,']",[],,,,,,
,,,,,,,,,
12944,"['Which school teams are there in schools of Arlington Heights, Illinois?']","['http://dbpedia.org/property/city,http://dbpedia.org/property/teamName,http://dbpedia.org/ontology/School,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
12945,['List the academic discipline of the journals whose publisher is SAGE Publications.'],"['http://dbpedia.org/property/publisher,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/ontology/AcademicJournal,']",[],,,,,,
12946,["Who is the producer of  Frampton's Camel ?"],"['http://dbpedia.org/property/producer,']",[],,,,,,
,,,,,,,,,
12948,"['Name the nearest city to the historic place which has Englewood, Colorado as one of them ?']","['http://dbpedia.org/property/nearestCity,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/HistoricPlace,']",[' [        "http://dbpedia.org/property/city"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
12951,['What is the birthplace of the office holder who is the predecessor of Brian Peddle ?'],"['http://dbpedia.org/property/predecessor,http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/OfficeHolder,']",[],,,,,,
12952,['What is the hometown of John Speraw ?'],"['http://dbpedia.org/property/hometown,']",[],,,,,,
12953,['What is the mascot of the rival school of Sullivan Central High?'],"['http://dbpedia.org/property/rival,http://dbpedia.org/property/mascot,']",[],,,,,,
,,,,,,,,,
12955,"['List all the locations of the companies whose are also located in Rancho Cucamonga, California ?']","['http://dbpedia.org/property/locationCountry,http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/Company,']",[' [        "http://dbpedia.org/ontology/locationCountry"    ]'],['1.0'],['1.0'],,,,
12956,['Where was Al-Muzaffar Umar buried ?'],"['http://dbpedia.org/property/placeOfBurial,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12959,['Who is the producer of album which has the song Money?'],"['http://dbpedia.org/property/album,http://dbpedia.org/property/producer,']",[],,,,,,
,,,,,,,,,
12961,['Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?'],"['http://dbpedia.org/property/college,http://dbpedia.org/ontology/almaMater,']",[' [        "http://dbpedia.org/ontology/college"    ]'],['0.5'],['1.0'],,,,
12962,['To which country does Peter Blay owe his allegiance?'],"['http://dbpedia.org/property/allegiance,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12965,['What religion did the spouse of Richie Aprile follow?'],"['http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/ontology/religion"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
12967,['Who developed games based on the Cars series?'],"['http://dbpedia.org/property/series,http://dbpedia.org/ontology/developer,http://dbpedia.org/ontology/VideoGame,']",[],,,,,,
,,,,,,,,,
12969,['What is the common region of the braod cast area of ITV and nationality of Ajahn Thate ?'],"['http://dbpedia.org/property/broadcastArea,http://dbpedia.org/ontology/nationality,']",[' [        "http://dbpedia.org/ontology/nationality"    ]'],['1.0'],['1.0'],,,,
12970,['What work has been directed by Orson Welles and distributed by  RKO Pictures?'],"['http://dbpedia.org/property/director,http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/Work,']",[],,,,,,
12971,['Which nearest city of LoDaisKa Site is also the location of Oskar Blues Brewery ?'],"['http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/property/location,']",[' [        "http://dbpedia.org/ontology/location"    ]'],['0.5'],['1.0'],,,,
12972,['What city is the place of birth of Alexander Morozevich which is also the official residence of Dmitri Nossov ?'],"['http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/property/residence,']",[' [        "http://dbpedia.org/ontology/residence"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
12975,['Which gadgets are made by companies of New Taipei City?'],"['http://dbpedia.org/property/locationCity,http://dbpedia.org/ontology/manufacturer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12978,['What is the draft team of the ice hockey players whose position is Centre ?'],"['http://dbpedia.org/property/position,http://dbpedia.org/ontology/draftTeam,http://dbpedia.org/ontology/IceHockeyPlayer,']",[],,,,,,
,,,,,,,,,
12980,"['What does the bridge go over, which is in Katima Mulilo?']","['http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/property/crosses,http://dbpedia.org/ontology/Bridge,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
12982,['Who is the chancellor of Falmouth University ?'],"['http://dbpedia.org/property/chancellor,']",[],,,,,,
,,,,,,,,,
12984,['Mota Engil built bridges over which rivers?'],"['http://dbpedia.org/property/builder,http://dbpedia.org/ontology/crosses,http://dbpedia.org/ontology/Bridge,']",[],,,,,,
12985,['Which university provides license for WRVU ?'],"['http://dbpedia.org/property/licensee,']",[],,,,,,
,,,,,,,,,
12987,['What is the alma mater of the scientists  known for  String theory?'],"['http://dbpedia.org/ontology/knownFor,http://dbpedia.org/property/almaMater,http://dbpedia.org/ontology/Scientist,']",[' [        "http://dbpedia.org/ontology/influenced"    ]'],['0.5'],['1.0'],,,,
12988,['Whose deputy was Franz von Papen?'],"['http://dbpedia.org/property/deputy,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
12991,['Who is the stockholder of Paphos International Airport ?'],"['http://dbpedia.org/property/owner,']",[],,,,,,
,,,,,,,,,
12993,['Who is the Pole driver of 1997 Canadian Grand Prix ?'],"['http://dbpedia.org/property/poleDriver,']",[],,,,,,
12994,['Who composed the lyrics of Holler If Ya Hear Me ?'],"['http://dbpedia.org/property/lyrics,']",[],,,,,,
,,,,,,,,,
12996,['Whose predecessor had Jenny Macklin as a deputy ?'],"['http://dbpedia.org/property/deputy,http://dbpedia.org/property/predecessor,']",[' [        "http://dbpedia.org/ontology/predecessor"    ]'],['0.5'],['1.0'],,,,
12997,['Name  the Pole driver of 1994 Spanish Grand Prix ?'],"['http://dbpedia.org/property/poleDriver,']",[],,,,,,
12998,['Who was the First Driver of 1999 San Marino Grand Prix ?'],"['http://dbpedia.org/property/firstDriver,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
13002,['Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix ?'],"['http://dbpedia.org/property/firstDriver,http://dbpedia.org/ontology/poleDriver,']",[' [        "http://dbpedia.org/ontology/firstDriver"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
13005,['What is the birth name  of Putri Raemawasti ?'],"['http://dbpedia.org/property/birthName,']",[],,,,,,
,,,,,,,,,
13007,['What is the citizenship of Ren Romano ?'],"['http://dbpedia.org/property/citizenship,']",[],,,,,,
13008,['Name all the broadcast area of the TV stations which has Rodrigues as one of the broadcast area ?'],"['http://dbpedia.org/property/broadcastArea,http://dbpedia.org/property/broadcastArea,http://dbpedia.org/ontology/TelevisionStation,']",[],,,,,,
,,,,,,,,,
13010,['Name the states which have been billed by the wrestlers who has also billed Georgia ?'],"['http://dbpedia.org/property/billed,http://dbpedia.org/property/billed,http://dbpedia.org/ontology/Wrestler,']","[' [        ""http://dbpedia.org/property/billed"",         ""http://dbpedia.org/ontology/billed""    ]']",['1.0'],['1.0'],,,,
13011,["List the awards won by the cinematographer of Mickey's Mellerdrammer?"],"['http://dbpedia.org/property/cinematography,http://dbpedia.org/ontology/award,']",[],,,,,,
13012,['Where is the garrison of Western Naval Command ?'],"['http://dbpedia.org/property/garrison,']",[],,,,,,
13013,['List the film starring of the movies whose editor is Harvey  Rosenstock ?'],"['http://dbpedia.org/ontology/editing,http://dbpedia.org/property/starring,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/editor"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
13015,"['Which are the cities on the river which also flows in Tukwila, Washington ?']","['http://dbpedia.org/property/city,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/River,']","[' [        ""http://dbpedia.org/ontology/birthPlace"",         ""http://dbpedia.org/ontology/deathPlace""    ]']",['0.0'],['0.0'],,,,
13016,['In which state does the university which is the alma mater of Mateusz Morawiecki lie?'],"['http://dbpedia.org/property/almaMater,http://dbpedia.org/property/state,http://dbpedia.org/ontology/University,']",[],,,,,,
,,,,,,,,,
13018,['What is the alma mater of Fikret Orman?'],"['http://dbpedia.org/property/almaMater,']",[],,,,,,
,,,,,,,,,
13020,['List the architect of the buildings whose one of the  architect is Philip Webb?'],"['http://dbpedia.org/property/architect,http://dbpedia.org/property/architect,http://dbpedia.org/ontology/Building,']",[],,,,,,
13021,['Which licensee of EXXV-TV is also the licensee of WXXV-DT2 ?'],"['http://dbpedia.org/property/licensee,http://dbpedia.org/property/licensee,']",[],,,,,,
13022,['List the ideologies of the party of Boonchu Rojanastien?'],"['http://dbpedia.org/property/party,http://dbpedia.org/ontology/ideology,']",[' [        "http://dbpedia.org/ontology/party"    ]'],['0.0'],['0.0'],,,,
13023,['Which planet was first discovered by Johann Gottfried Galle?'],"['http://dbpedia.org/property/discoverer,http://dbpedia.org/ontology/Planet,']",[],,,,,,
13024,['List everyone who got their training in the city of California?'],"['http://dbpedia.org/property/city,http://dbpedia.org/property/training,']",[' [        "http://dbpedia.org/property/city"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
13026,['Which currency of Republic of Montenegro is also the currency of the French Southern and Antarctic Lands ?'],"['http://dbpedia.org/ontology/currency,http://dbpedia.org/property/currency,']",[' [        "http://dbpedia.org/ontology/currency"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
13028,['What is the producer of the television shows whose channel is CBBC?'],"['http://dbpedia.org/property/channel,http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/TelevisionShow,']",[' [        "http://dbpedia.org/ontology/channel"    ]'],['0.5'],['1.0'],,,,
13029,['Whihc uni did Joshua A. Siegel attend ?'],"['http://dbpedia.org/property/education,']",[],,,,,,
13030,["Who is the artist of the album which has the song I Can't Change the World ?"],"['http://dbpedia.org/property/album,http://dbpedia.org/property/artist,']",[],,,,,,
13031,['What is the successor of PlayStation 4'],"['http://dbpedia.org/property/successor,']",[],,,,,,
,,,,,,,,,
13033,['List the awards won by the film director of Chicken Run?'],"['http://dbpedia.org/property/director,http://dbpedia.org/ontology/award,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
13036,['Where did Louis chevrolet die ?'],"['http://dbpedia.org/property/deathPlace,']",[],,,,,,
13037,['who married crystal harris?'],"['http://dbpedia.org/property/spouse,']",[],,,,,,
,,,,,,,,,
13039,['What is the information appliance whose successor is PlayStation 4 and maker is Foxconn?'],"['http://dbpedia.org/property/successor,http://dbpedia.org/property/manufacturer,http://dbpedia.org/ontology/InformationAppliance,']",[' [        "http://dbpedia.org/ontology/successor"    ]'],['0.0'],['0.0'],,,,
13040,['What religion does roshan ranasinghe and nhiek tioulong follow?'],"['http://dbpedia.org/property/religion,http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/ontology/religion"    ]'],['1.0'],['1.0'],,,,
13041,["What is the place where the mayor's wife is Jean-Marc Germain?"],"['http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/mayor,http://dbpedia.org/ontology/Place,']",[],,,,,,
13042,['Name the software whose operating system is Mac OS and programming language is C++ ?'],"['http://dbpedia.org/ontology/operatingSystem,http://dbpedia.org/property/programmingLanguage,http://dbpedia.org/ontology/Software,']",[' [        "http://dbpedia.org/ontology/operatingSystem"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
13045,['What is the alma mater of the senator who is the successor of Warren Magnuson ?'],"['http://dbpedia.org/property/successor,http://dbpedia.org/property/almaMater,http://dbpedia.org/ontology/Senator,']",[],,,,,,
13046,['What is the mascot of Blytheville High School ?'],"['http://dbpedia.org/property/mascot,']",[],,,,,,
13047,['What is the content licence of MSX BASIC ?'],"['http://dbpedia.org/property/license,']",[],,,,,,
13048,['Into which water bodies does Lake Uniamsi outflow?'],"['http://dbpedia.org/property/outflow,']",[],,,,,,
